address,vested,award,unlockSchedule,lumpSumMonth
0x0077DF09BadDE8D5Bca9fd5cF2D5dECb7016281B,500000000000000000000000,500000000000000000000000,1,36
0x0077e228c5cD0d63092fd73E23C68Dd7D6795c2c,117017897780874000000,117017897780874000000,1,0
0x0077E4edf46BaB754856170F9327C4452159602B,724891342075361000000,724891342075361000000,1,0
0x0077ec8B48AeD16c441F9c113F399687DBcFa26C,83000000000000000000,83000000000000000000,1,0
0x0077ED9aCa81bDbF71Cb5f766fc39C0939695Ec6,41562175858365500000,41562175858365500000,1,0
0x0077F017D3F63dCc3822152A0e83D53388A0F008,802500000000000000000,802500000000000000000,1,0
0x0077f0C02132649a195c6870e2B00E4F56504fC7,1975246000000000000000,1975246000000000000000,1,0
0x0077F1340F690c8E6366b33BDc07A85bf2a3F52B,1644000000000000000000,1644000000000000000000,1,0
0x0077f3325D87CFa9afBCd430F705d7816790E064,1045585620050180000000,1045585620050180000000,1,0
0x0077f36f13728d400DFbE6708D24fa83B618046b,500000000000000000000000,500000000000000000000000,1,30
0x0077F376dEe8Eb6Aa4AF3a8fB7Fb5316e468aA49,2122500000000000000000,2122500000000000000000,1,0
0x0077F560f47456dd75C435826c33c15A3E52e1B3,500000000000000000000000,500000000000000000000000,1,60
0x0077f60E0c8902d49219C90c46eE4bF6d1025cAf,500000000000000000000000,500000000000000000000000,1,12
0x0077F75FC498fEB514CBD759966C8140EdA3cc35,500000000000000000000000,500000000000000000000000,1,27
0x0077F88F14CEb53130a15A3148b8a565fFf8eF13,500000000000000000000000,500000000000000000000000,1,28
0x0077f96F6354629eE5EFd43C1AB60dc3fE72119d,324000000000000000000,324000000000000000000,1,0
0x0077f9AE65121F16e5d1B866C7B7A57fACb619dc,500000000000000000000000,500000000000000000000000,1,19
0x0077fC6AB1E32A56b4bE15062eff4D5F47EDE0Cb,500000000000000000000000,500000000000000000000000,1,36
0x0077FcDFFf7C39eDcd1e114a303C2DfE3e858B3b,660000000000000000000,660000000000000000000,1,0
0x0077fE6681A82fE9584c4788990c6f0d8E55f273,500000000000000000000000,500000000000000000000000,1,19
0x0077ff16b7Eaf4D883Af83d6BE8b41Afe00301Db,303000000000000000000,303000000000000000000,1,0
0x0078017582d17508B4852692f7D98E769e404d6d,309000000000000000000,309000000000000000000,1,0
0x00780211bb37a1C81249D5A19f8548777A3C1b57,459000000000000000000,459000000000000000000,1,0
0x007803e6A9ccC42623013cFC3683aDFcD098B30e,500000000000000000000000,500000000000000000000000,1,14
0x00780624b696ecBC450985427855CE9EbAE926c2,38565746433835200000,38565746433835200000,1,0
0x00780670cb91Cd81c079D7A0fc1d538F11D60040,365028750000000000000,365028750000000000000,1,0
0x007807049176b54451B3D6C1167A5e5f8643e136,201705922262141000000,201705922262141000000,1,0
0x007809eab88d3B4f8f886548A0C691F30AC0F99B,203800000000000000000,203800000000000000000,1,0
0x00780AbD23d9501b30a81De2440C7c7759dFCd2C,500000000000000000000000,500000000000000000000000,1,48
0x00780fFf0c900858AE6B451262119662C0067f7b,107000000000000000000,107000000000000000000,1,0
0x00781083c4731f71E9e98f2649117E88051153d0,1290000000000000000000,1290000000000000000000,1,0
0x0078178894C18311061745EB8442afeD93E060f8,500000000000000000000000,500000000000000000000000,1,0
0x00782cD660e58c313B3773Ff5f4c78289D045D86,192238918213849000000,192238918213849000000,1,0
0x00782CE25021BEBac77A68bE4026EAd39Ee5aaAA,710000000000000000000,710000000000000000000,1,0
0x00782d5310c621BF6223b3A2325149A5E099212e,500000000000000000000000,500000000000000000000000,1,53
0x007833135D11F263D9B63e6EcD2Ea54A4CDED70C,700500000000000000000,700500000000000000000,1,0
0x0078346703C94638b08Dbf4B9Df91A7C771BeEFA,69000000000000000000,69000000000000000000,1,0
0x00783646030728EC3199f89D5eA406DEd9655058,500000000000000000000000,500000000000000000000000,1,25
0x007837995be55E3e25415d5c004F24B509359CF3,82800000000000000000,82800000000000000000,1,0
0x00783966111560e7Cfec6fF5e42dd16f9d215A41,185000000000000000000,185000000000000000000,1,0
0x00783A602F99266b1dE93BA8E92489439330Bc24,500000000000000000000000,500000000000000000000000,1,41
0x00783b85B5e3C4ca4F129fB5B42Cd87580Ce8693,184500000000000000000,184500000000000000000,1,0
0x00783C3Aa5a1695719F00654A0E9240159193C10,500000000000000000000,500000000000000000000,2,
0x00783e438De5077A1A9Ce7514e70eFa598fAc8fe,4400000000000000000000,4400000000000000000000,2,
0x00783F4dd009090b73E86073Dad98F96cf955FFF,2180833365916260000000,2180833365916260000000,1,0
0x00784536B86FF8BeE96E124983564a9794F44F55,560945550058533000000,560945550058533000000,1,0
0x007847cD0A2988f0ECE1ca368690f7BB16C1e7dc,121623048928856000000,121623048928856000000,1,0
0x007848237ae12f7a2b5bc87F2c9eC320Cde85215,426000000000000000000,426000000000000000000,1,0
0x00784997Ae0cCE21c4cB289fFD94e2493bCFF7E8,543000000000000000000,543000000000000000000,1,0
0x007849E0FBF086DC537a98b918911C0A333852a9,1035000000000000000000,1035000000000000000000,1,0
0x007849fAA8c0e8E57cE932A5f09fA36D1c5EF2cC,16000000000000000000000,16000000000000000000000,1,0
0x00784a28E234864e548D5b65322AB52419e0D1C2,275376287871064000000,275376287871064000000,1,0
0x0078528C8290F91162aA0B4806d172042E941f34,151000000000000000000,151000000000000000000,1,0
0x00785785942Ec36F13609258374138C5f7A5b4cb,249995652479961000000,249995652479961000000,1,0
0x007859b18a077cE5d03fAB2896Bb7e70d0b7cc5E,2040100000000000000000,2040100000000000000000,1,0
0x007861E6Af8865c6D17D7720DaD8073B464fd617,500000000000000000000000,500000000000000000000000,1,52
0x00786264dF3bbEF8fc4eeE18901653C96805cF2f,516700000000000000000,516700000000000000000,1,0
0x007862E4197B5EBF745cd0b8385B01E6aF514013,76185359932490200000,76185359932490200000,1,0
0x00786314efd9AEeB1eCC0052ff5E4544515B9743,414000000000000000000,414000000000000000000,1,0
0x007864784b5b7351888e011eeceb6E3e75Ab57A0,97218581472270700000,97218581472270700000,1,0
0x007865fa4D35b6b084fE6e67BE89C47A3daa23a5,500000000000000000000000,500000000000000000000000,1,14
0x00786a1db2CBc2A1e5c1FbD59bf64a4d964def37,500000000000000000000000,500000000000000000000000,1,12
0x00786d1623EE1c7bE51498Cfebe71ffa80DDBc6C,874500000000000000000,874500000000000000000,1,0
0x00786D564d3f983bBE7e2502018BBeeE05eC198A,97500000000000000000,97500000000000000000,1,0
0x00786ec631Ec7bd45C26a5E18dd9FF3F4670f6DB,129379181079320000000,129379181079320000000,1,0
0x007871304b8Aa6d55e93e26F78cF78c5151b8d03,250000000000000000000,250000000000000000000,2,
0x007871304b8Aa6d55e93e26F78cF78c5151b8d03,1500000000000000000000,1500000000000000000000,2,
0x007871304b8Aa6d55e93e26F78cF78c5151b8d03,5500000000000000000000,5500000000000000000000,2,
0x007871304b8Aa6d55e93e26F78cF78c5151b8d03,86648600000000000000000,86648600000000000000000,2,
0x007871BaD16805286CDD819C04ee1f0056F3361a,297000000000000000000,297000000000000000000,1,0
0x0078748758be1ea63c82D8295eb41eCe9D944e38,786335304220304000000,786335304220304000000,1,0
0x0078756828741D9a9Bc83126a36461C3303C994B,60000000000000000000,60000000000000000000,1,0
0x007878AcA63b78802d2e549324F35cd0533D9aFB,500000000000000000000000,500000000000000000000000,1,0
0x007878D14840C9c689540fd361a0DCEe20D7bB1C,603000000000000000000,603000000000000000000,1,0
0x00787aCdB00De006687be337689C55c6c552a32A,5000000000000000000000000,5000000000000000000000000,3,
0x00787b684bc118d22f8bC78f3C6Df1fbaBae7eb7,1081500000000000000000,1081500000000000000000,1,0
0x00787B8330683a4F203A9F2c8Bc005811656A312,500000000000000000000000,500000000000000000000000,1,19
0x00787C2EAbafb9261B0DD55b3BC45f8C405b99F1,249000000000000000000,249000000000000000000,1,0
0x007880dE0a90333165A18eAab50f816a52aA37D1,277500000000000000000,277500000000000000000,1,0
0x0078811774030a8b1f4b902Cd318E21b0aFC0329,500000000000000000000000,500000000000000000000000,1,12
0x007881590a7971436006287d579f31BF8CaD5600,59000000000000000000,59000000000000000000,1,0
0x007882079bd0B530f77f7fcD320e97a9Fa12A6cB,50000000000000000000,50000000000000000000,1,0
0x0078911374Df2b684880Fb2A8EE2087a97c19048,500000000000000000000000,500000000000000000000000,1,35
0x0078911897dF619ec0a5F4F905DF04070782A3ed,6000000000000000000000,6000000000000000000000,1,0
0x0078924f9cB7631C2efDC054d9A7787092BE5880,14884983959344900000,14884983959344900000,1,0
0x007899507963b2Cf69611536fFeF9545e0344331,60774249200114200000,60774249200114200000,1,0
0x00789DCF7C3580899dC9439c202d752d8Bdd67d3,228000000000000000000,228000000000000000000,1,0
0x00789Ea7C172cfbDd31E330e69586c7DBe15BB5f,16000979296696300000000,16000979296696300000000,1,0
0x0078A54805cb20eB1Df654B9B82893292e6F22F3,601500000000000000000,601500000000000000000,1,0
0x0078a717bBCC2474686DCa98473555BDEbC9bc6d,62924650360941300000,62924650360941300000,1,0
0x0078A9727456a5E3Cc239BAf8Eb8EA1F73003d3b,66200000000000000000,66200000000000000000,1,0
0x0078ADC2653899a2C0f8D5B3C33eE22902bAc89F,461800592592441000000,461800592592441000000,1,0
0x0078AEE774921D0E8a465ba9339553CEF23Ccb1C,367000000000000000000,367000000000000000000,1,0
0x0078b059Bc7dfd1371229c52447c218631530B40,147000000000000000000,147000000000000000000,1,0
0x0078b1110f0AaC02A995f9d3356E2C0fE9DcC0B8,500000000000000000000000,500000000000000000000000,1,22
0x0078b23b5248370552dF8ABBA835a87431e61413,55145064482870600000000,55145064482870600000000,1,0
0x0078B26f212c8eEF76188679c6B62Eaf7E1e179b,468000000000000000000,468000000000000000000,1,0
0x0078b4475183C7b2aa5F55D42dd63a64EcbA5F23,77000000000000000000,77000000000000000000,1,0
0x0078B50c749ecB99E1D1b73dD2256B14F7Aec8f0,500000000000000000000000,500000000000000000000000,1,45
0x0078B61453B0593aFe4F53dD73569BD2e0251393,1123500000000000000000,1123500000000000000000,1,0
0x0078b99D18320732E1A036631f38F7798AB325ae,250000000000000000000,250000000000000000000,2,
0x0078Ba675d0E4f5A9971B06b71F5E62D251b3c89,500000000000000000000000,500000000000000000000000,1,39
0x0078c0CE0349B4D84f2D46cb384dF37Ab100e16B,500000000000000000000000,500000000000000000000000,1,33
0x0078c2E5A402c732F1E155dEa93E3e78669795e4,150719998515677000000,150719998515677000000,1,0
0x0078c6A64Ef010AFB8C8D1153Bb2Ed38f3Ba8d23,500000000000000000000000,500000000000000000000000,1,15
0x0078caBc8B1B1D0e472331F458e5911AFDa0F4E8,2601000000000000000000,2601000000000000000000,1,0
0x0078cc42fDDd4E00E24F11502507f4EaDd52f06B,1437000000000000000000,1437000000000000000000,1,0
0x0078cc59CaeEA587AC29B40f5f1eACF23379ae08,175779607690191000000,175779607690191000000,1,0
0x0078cc609fFd7b5434E7165C97Ba8f6fd3F9D8E5,181500000000000000000,181500000000000000000,1,0
0x0078cd2f3a0a7E5222C13afE678eba6Ec9425F93,500000000000000000000000,500000000000000000000000,1,0
0x0078Cf28CD52DaC62FCb2d8eFC5cF285Ec129F24,500000000000000000000000,500000000000000000000000,1,65
0x0078d1B418217F62e9984eBaCB979773a3ba25F7,35400000000000000000,35400000000000000000,1,0
0x0078D1f6324EfEfc08842E44A5Bc8e453a31d4C8,303250434513637000000,303250434513637000000,1,0
0x0078d6DEbAaBF8eF97da848146C694c7f7701Bbc,77000000000000000000,77000000000000000000,1,0
0x0078d75533Cf9AE222c3C18EEDc827ffc06fe1c3,500000000000000000000000,500000000000000000000000,1,12
0x0078D7b9d006183f5E059d542666eeB4797f831E,500000000000000000000000,500000000000000000000000,1,71
0x0078D87ccA597Da6F12997c9CdeFc8f12E5Da7Cb,500000000000000000000000,500000000000000000000000,1,14
0x0078D9ed14b73F462DFC8EE5b80e3872461Ce792,500000000000000000000000,500000000000000000000000,1,38
0x0078Da0E4b2C4CC495751fA0A95adD284938a349,1787500000000000000000,1787500000000000000000,1,0
0x0078dBc5BFD34B4bEA82d9d7fd9D898A57886576,235501884064537000000,235501884064537000000,1,0
0x0078Dfb926DC30DEEee161a44AAA81B4298768A6,500000000000000000000000,500000000000000000000000,1,36
0x0078DfC23E276d9FFaEf5bbd9714CF5223529604,54000000000000000000,54000000000000000000,1,0
0x0078dFCbB8DdD1cd1bee399493B4ca903a3056bd,636202959220197000000,636202959220197000000,1,0
0x0078e07429f69028a0c59B2F5aFd38392B863a22,745500000000000000000,745500000000000000000,1,0
0x0078E0CfE7E658b72b3FE32d3388AE77439BE4Aa,322500000000000000000,322500000000000000000,1,0
0x0078E139eDe7b6eD270EA398D608fD6357F0F6ca,500000000000000000000000,500000000000000000000000,1,0
0x0078e4fb0F53539A68fA592D91976471d0896Ff4,500000000000000000000000,500000000000000000000000,1,54
0x0078e6b3B92f5047918a061317F5a51AcDd7338b,500000000000000000000000,500000000000000000000000,1,63
0x0078E7Df3fc8982f58C86660988eAB2d2dB95E23,500000000000000000000000,500000000000000000000000,1,31
0x0078EFd0811BC771bf82b1cE140411E070268370,1240500000000000000000,1240500000000000000000,1,0
0x0078F0E9984012cE4e3553344aa0ca0391e5C0Ba,500000000000000000000000,500000000000000000000000,1,41
0x0078F15dcf559b959a827495F852357f89502327,82666878505640400000,82666878505640400000,1,0
0x0078F4338D01C4d9E735F9Cd68df9574f45228a5,576500000000000000000,576500000000000000000,1,0
0x0078f4E54a28AfD32c3A5e8A3A28519B879022cA,63000000000000000000,63000000000000000000,1,0
0x0078f77834CB027929b634990941F065C061a1BF,1297625878637210000000,1297625878637210000000,1,0
0x0078FA78cafb1A4a5F6198de5b538397B7B3FD98,312000000000000000000,312000000000000000000,1,0
0x0078fAdF8828A4488d35a7EFAD822D5f28Ff2cF5,357985652860105000000,357985652860105000000,1,0
0x0078fC1622483E86b63f6768eAD131387f549e1D,500000000000000000000000,500000000000000000000000,1,23
0x0078fCB31bA0A9B2d4da1b9493F954E9CA4e9400,756000000000000000000,756000000000000000000,1,0
0x007900d934951102569527110196358Bf8C234Fa,500000000000000000000000,500000000000000000000000,1,25
0x007901Fbd129053d4e9C6C5b1E3d887fcEb50194,229062332608651000000,229062332608651000000,1,0
0x007904e4BA73D3D2e6F2FbEB13f2C8e9B830c4a8,1273500000000000000000,1273500000000000000000,1,0
0x0079091FF29Ec558B7a64a94990240B2E84cD1F9,808500000000000000000,808500000000000000000,1,0
0x00790B680C4941E12aeb73739938d3a2B78424B1,500000000000000000000000,500000000000000000000000,1,28
0x00790C5c4Bd7d1914EBcE7eB56D0CCa02558363d,6123000000000000000000,6123000000000000000000,1,0
0x007910CE4A23DA1916268A8c280C324334cAfd62,1148300000000000000000,1148300000000000000000,1,0
0x0079112aAf37065eEdebb5825c30e1ad22170243,41216681082943200000000,41216681082943200000000,1,0
0x0079155c70ea67f06d1538b0A017Eb5c7346a2bF,387000000000000000000,387000000000000000000,1,0
0x007917920900D78e5b45CcbFCa219C2eA5223803,586512758318377000000,586512758318377000000,1,0
0x00791A2A09D1d9dBe8955765384b2ff3aA650AF5,720000000000000000000,720000000000000000000,1,0
0x00791CbdB0Ca8e5595057e3F7D8313D0A176116E,93156942920935200000,93156942920935200000,1,0
0x00791dA2334FcE888Ea26120890bf0f349D29d61,36753194062267800000000,36753194062267800000000,1,0
0x00791EF7a31bb43180Ef8817BD314DA68dd8D916,395000000000000000000,395000000000000000000,1,0
0x00791FD83cB4eBfc7eA5c2993Cc5Ca972C90cB5c,294500000000000000000,294500000000000000000,1,0
0x007920116417234d61f87A010a1a7Ee0DfB8F885,54674599870602300000,54674599870602300000,1,0
0x00792230D68ED17142fa539709601ea72C4C94af,477941270763007000000,477941270763007000000,1,0
0x007923FAEE18093ded990191ed5D5e297f47690e,604000000000000000000,604000000000000000000,1,0
0x0079251B26c8b1a71Be4f4907256dE40113b0659,1218336449777720000000,1218336449777720000000,1,0
0x007925D01FA43FDd59508B978b5BDC12C642c757,319500000000000000000,319500000000000000000,1,0
0x00792aE3604955E94dA14f6D40EA14C8510F90ee,1017536354903180000000,1017536354903180000000,1,0
0x00792D144393A4920c58114472Df63AE88493b5B,500000000000000000000000,500000000000000000000000,1,26
0x00792D6e46Ac0d994A82FAd039d0382D5770bd52,239270500000000000000,239270500000000000000,1,0
0x00792d79110D4E699E9D590D75f110cde735C380,109804308861203000000,109804308861203000000,1,0
0x00792f633b76877cE0a47B8D2fC98f7DF0326D48,500000000000000000000000,500000000000000000000000,1,69
0x00793006F2D14856482B236e4Cf7b583c5C30e37,7580584118013050000000,7580584118013050000000,1,0
0x007930d0B1769397AaB56840C69f9A09D7A08d43,500000000000000000000000,500000000000000000000000,1,47
0x007930d1715E9Ed04F02272dd0d2b3A72eeD8C77,1124000000000000000000,1124000000000000000000,1,0
0x007932d452592B0D92986EE989025110DBfF23BD,500000000000000000000000,500000000000000000000000,1,24
0x0079340Cef87Dec2D137e2326eCC9ec04b1b94b0,500000000000000000000000,500000000000000000000000,1,0
0x0079361C5814DBd53c513549F754211951298F9e,322500000000000000000,322500000000000000000,1,0
0x007936b8DD5D22dC6C1b7e5472d8F05B70AED8a9,223081390091189000000,223081390091189000000,1,0
0x007937f3c7Bce5371867EF16fa4CFf656feBaEE1,4724112887527610000000,4724112887527610000000,1,0
0x0079388756464f51460D5f1dd8a7c65BA92D3Ab0,237000000000000000000,237000000000000000000,1,0
0x007938C16eDc7D2804AD1C065254a85dae8C1bA6,500000000000000000000000,500000000000000000000000,1,52
0x00793b400A5393624A74663AeF2cFcc71DC99f84,500000000000000000000000,500000000000000000000000,1,12
0x00793BBCdc4b9c7034Ad4C96D1c76D705DD1A59B,43426400438010200000,43426400438010200000,1,0
0x00793D71698B81EaFfBD92041c1024CB5f54D19E,1334367801221000000000,1334367801221000000000,1,0
0x00793D74D63AadA9065d0528CFe244593df75562,721500000000000000000,721500000000000000000,1,0
0x00793E50dd8C00417216eaE3a695E5DfAD438AD2,500000000000000000000000,500000000000000000000000,1,26
0x00794035153BC8F5D8Bc34B08A18656E6211A310,263828750000000000000,263828750000000000000,1,0
0x0079463fFc56b0800b92E879D88DEe13793fFBe2,500000000000000000000000,500000000000000000000000,1,18
0x00794647585847Ba338c3489a60551dD12520132,600000000000000000000,600000000000000000000,1,0
0x0079492ae79B8E4cF93f058852B4Ad31950868ae,500000000000000000000000,500000000000000000000000,1,25
0x00794B5eFD1842B8dD0fd8EF26EC985A124BE9D3,74153600784261100000,74153600784261100000,1,0
0x00794B6D26dbFc4804725BF2769035a565E8F042,628880931831105000000,628880931831105000000,1,0
0x00794E220990376CB9DFb8F7A009181e05DE6025,2400000000000000000000,2400000000000000000000,2,
0x00795093fd00C4F275c506B543D9581C27cD704D,141300000000000000000,141300000000000000000,1,0
0x007951E4493b5b27001ca2D5792ac816746126ED,2162403962678450000000,2162403962678450000000,1,0
0x007954d20cdCc2484416B899130467cb69698F67,667500000000000000000,667500000000000000000,1,0
0x00795534356f50BB058b5f8aEd96Dd36Bc283100,795000000000000000000,795000000000000000000,1,0
0x0079562a5d2CBE4C5620681B968E879a380c5383,73020597393151700000,73020597393151700000,1,0
0x00795b869dF59FBAd9B7BeC6faf45F926361ee8C,106500000000000000000,106500000000000000000,1,0
0x00795cB0Ae4dDFad4C9183b9fa2032da85D7E614,507000000000000000000,507000000000000000000,1,0
0x00795D2f321937bcF4E8c65477263f63A10E5f5B,500000000000000000000000,500000000000000000000000,1,56
0x00795F1a819821f69B133A4BC8548B0544b7Fda7,563110631584520000000,563110631584520000000,1,0
0x0079601Ba3BC336e284552cd5C9E6EDfA003F627,277319447552147000000,277319447552147000000,1,0
0x007960779a9C87fAE9B98bd78A2937910cf97a63,1909601881143730000000,1909601881143730000000,1,0
0x00796a60bb8E8d89792201c79cF9998Ac4aFBDa5,173323513344517000000,173323513344517000000,1,0
0x00796a9974bE2127A64BB14D72ce9F0140aAEf42,500000000000000000000000,500000000000000000000000,1,0
0x00796d00A12520dd534e09D073CFCe8ce60219Af,1424400000000000000000,1424400000000000000000,1,0
0x00796F2D383d7eb23c1C065F626Ae1f887051285,207000000000000000000,207000000000000000000,1,0
0x00796f687CF5eCD5cBe4E5Ac21FE594F9A5b1023,500000000000000000000000,500000000000000000000000,1,12
0x00796f8E08CB0Ea0FDF19cb7f539e648880336F5,500000000000000000000000,500000000000000000000000,2,
0x00796f8E08CB0Ea0FDF19cb7f539e648880336F5,500000000000000000000000,500000000000000000000000,2,
0x00797283DDcFC50B39f16ccc7ed6e59556dbD34C,35465472000000000000000,35465472000000000000000,1,0
0x0079752162EddDA8949a403D84b6b69Cc43AE1A2,268005483380191000000,268005483380191000000,1,0
0x0079759ED46b726559421018eDE850d2DE68cD75,415835109649089000000,415835109649089000000,1,0
0x0079773B0A2Fe7db35292D53ab4738Db573A2d27,33158630502883000000,33158630502883000000,1,0
0x0079792bBb3D4927a7b78663549297C9158C643d,76100000000000000000,76100000000000000000,1,0
0x007979559b93114B269e4404d7078077493348Ca,2268770441801110000000,2268770441801110000000,1,0
0x00797c2E9E85fD99a9DF992fbdac3697c11a909E,74000000000000000000,74000000000000000000,1,0
0x00797Eba5093658035C4e4186AB35f2e6ec22C54,12885409744732400000000,12885409744732400000000,1,0
0x0079801f9d961D4B0C0BbA4c431E755FA537D8bA,384617077757817000000,384617077757817000000,1,0
0x0079805008C88d70F6778b043CB35A5b63F66083,1204500000000000000000,1204500000000000000000,1,0
0x007980F0733AE4Ab6FD1b9dE34356f5acAbd83b6,189950725054604000000,189950725054604000000,1,0
0x00798564BC4252F46f48240D73994f1Deb6Ce18c,5000000000000000000000,5000000000000000000000,2,
0x00798751eb3CD8fc9CD5cdd5B1457cFE97d07DF2,500000000000000000000000,500000000000000000000000,1,36
0x00798979eF3Ef23B5c995CEEc66d96d010c0E00B,296163859502476000000,296163859502476000000,1,0
0x00798b2A39660b9D017Fe7F6De13312670Ec67dC,26889753400000000000000,26889753400000000000000,1,0
0x00798cbF94E2938443e074fd4b4DD61c09Bc7984,56250000000000000000000,142105263157895000000000,3,
0x00798deA8e6fcaa95De0CAd0d72246fC0F415594,28901742241842600000,28901742241842600000,1,0
0x007990813e0b39cCd563840Da3F7cfcaeb98A752,1005744460130020000000,1005744460130020000000,1,0
0x0079961DbCe7764079C64bCD5b0b46CDE8325390,500000000000000000000000,500000000000000000000000,1,11
0x0079972744F5ec6d8A0cE34656f2De583BF014d3,360903291656248000000,360903291656248000000,1,0
0x0079984Ff2270803EeeFc10384Ab67B0C7b13685,810000000000000000000,810000000000000000000,1,0
0x00799C1ba5C7240228768e96E190363684efA2a1,500000000000000000000000,500000000000000000000000,1,31
0x00799F04c6362B408EeF2E4bf3DeB37345bD6B7d,500000000000000000000000,500000000000000000000000,1,12
0x0079A15E69b7Ed44b794d8812C2E4A5e62ab00ac,127500000000000000000,127500000000000000000,1,0
0x0079A6a299b3479c116a0a756704C0Bf6bB1e7b8,500000000000000000000,500000000000000000000,2,
0x0079A7055a3C4CF801d425460f89D58Eebd139D3,184837858748294000000,184837858748294000000,1,0
0x0079a8c7b2A5c98ceDCc3d83B724a79011b9a6C0,1862444860410430000000,1862444860410430000000,1,0
0x0079A960599e23BB225801f2ced97410cF6292db,6000000000000000000000,6000000000000000000000,1,0
0x0079abe9830Bd2d84563B2668D2C4a8e4e52aa12,28477500000000000000000,28477500000000000000000,1,0
0x0079B1C84b5FBBd9b170E7b3e1FDaf589773bCb1,500000000000000000000000,500000000000000000000000,1,25
0x0079b33930896abd7f07574981D31541Bc932b63,187000000000000000000,187000000000000000000,1,0
0x0079B40E00A10cCe339a39dD3ca97349464de461,500000000000000000000000,500000000000000000000000,1,41
0x0079b6e3881B387246Ab0b97714B80E112aF5c8e,306000000000000000000,306000000000000000000,1,0
0x0079B8c52708cAB1e7C86678Af9c96bF11Ab80ce,273646114471208000000,273646114471208000000,1,0
0x0079b8F9E0B41185f11d3677127CD2faB29DDc9B,275951000000000000000,275951000000000000000,1,0
0x0079bCBE652f06045d8066caDa5Cfa5E4D0e1842,1932000000000000000000,1932000000000000000000,1,0
0x0079bD26970bA2801630E40503082Edde7c62b39,547919649288206000000,547919649288206000000,1,0
0x0079c1374d11e5270f003d44CcF942e2FbF15c64,15694831079746400000000,15694831079746400000000,1,0
0x0079C253b47EeE98251c5f98AE215Ad81DaCEC15,754556326546362000000,754556326546362000000,1,0
0x0079c532Ce3cE79CC28A4E5B8e525052c346FD92,197000000000000000000,197000000000000000000,1,0
0x0079c6a49B01A699bDBDa5A495884FA9E95e50F4,27050346503208700000,27050346503208700000,1,0
0x0079c82FF116276d27D5d8FbdCcC69Ce3E31dad2,500000000000000000000000,500000000000000000000000,1,22
0x0079c831D319FA2a8E9E28B8D8908E59c7414Aad,262000000000000000000,262000000000000000000,1,0
0x0079c9B792E5edA8BbA11F98946dC8d5d6D9A54B,323143452479793000000,323143452479793000000,1,0
0x0079ccF75D67FEcb588a429B4eb2D5037F67dCeB,583500000000000000000,583500000000000000000,1,0
0x0079Cd1E0A517A060370aDaa286E68c19F0aF7Ed,1843500000000000000000,1843500000000000000000,1,0
0x0079CD6E02D4bEE336A81FA91372794FAE9De9e6,42200000000000000000,42200000000000000000,1,0
0x0079CDCB9ef4E4c57F73917Ca1eacD3396fcad77,500000000000000000000000,500000000000000000000000,1,22
0x0079D069A842357CFE3aeEF0BC219d411A955Ab7,500000000000000000000000,500000000000000000000000,1,25
0x0079D18b2F41c84C587A62775243976aa2B41841,210946136327545000000,210946136327545000000,1,0
0x0079d4B4a7D5ebbaB034e441C2CeD59a3A29cd10,500000000000000000000000,500000000000000000000000,1,0
0x0079DA182F2165CCeF902A3ee1Bafec1f8115a29,242810911841843000000,242810911841843000000,1,0
0x0079DD4C18ED5F096b47Dc96a2361E720eC7D319,1052800000000000000000,1052800000000000000000,1,0
0x0079dDEEEE42481E222e87b8FAB32FBdB3185182,87024672760724500000,87024672760724500000,1,0
0x0079DfbD35e43F1b08F25B70A219E71A83528203,748500000000000000000,748500000000000000000,1,0
0x0079E07EA7D50555f8b57b1C2b18151f10ce9d57,500000000000000000000000,500000000000000000000000,1,29
0x0079E12cd56ED2E7Dad4266C9e3DBCDE6F2605A3,423000000000000000000,423000000000000000000,1,0
0x0079E196c9C5B548a9f8A429825b5Ff0E7c2f6F3,15351897571913100000000,15351897571913100000000,1,0
0x0079E19fF1C9281D193D6B4cdCa444Fcd3646098,1245400000000000000000,1245400000000000000000,1,0
0x0079e26B9a7Dd93E3403Aa624C73d819dFC82219,21369500000000000000,21369500000000000000,1,0
0x0079e3813Dd7D8feA0703218d4f202E770e17801,500000000000000000000000,500000000000000000000000,1,63
0x0079e47F57B3E13EEc2Fb9f49964Fa3D5Ed53D11,973500000000000000000,973500000000000000000,1,0
0x0079E8Fc869c0637a61272c6db509536fa7eFcB4,500000000000000000000000,500000000000000000000000,1,26
0x0079Eb09F496482fC4B2aD8F4F42faC4A907080f,500000000000000000000000,500000000000000000000000,1,31
0x0079eC1e45a59Db650e1DaC232995957EF492f68,399300000000000000000,399300000000000000000,1,0
0x0079EC60e15b42476E20c647DE58A8fC1623B366,500000000000000000000000,500000000000000000000000,1,23
0x0079edF12dA076c330fc525f44FC473856C155f2,87000000000000000000,87000000000000000000,1,0
0x0079eE64501A26979580Ff10767590c530ec997F,1000000000000000000000,1000000000000000000000,2,
0x0079eee40Bd929B7244d4143211100C792148b0d,145466037419908000000,145466037419908000000,1,0
0x0079F59aA9889D72fC9222f4bB72388DE9495C1F,739873301198829000000,739873301198829000000,1,0
0x0079F5EDF25D1cB01688Eb2917ED60330202dfCA,1159270853479700000000,1159270853479700000000,1,0
0x0079f6B457e2bAa029e20728f244A755D191793B,1218800000000000000000,1218800000000000000000,1,0
